id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m
30525958,33079156,6250.0,6250.0,6250.0, 36 months,6.49,191.53,A,A2,Administrative,2 years,RENT,30000.0,Not Verified,Oct-2014,Default,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=30525958,,debt_consolidation,Debt consolidation,921xx,CA,24.8,0.0,Jun-2006,0.0,,,9.0,0.0,4387.0,16.1,21.0,w,4633.78,4633.78,1919.83,1919.83,1616.22,303.61,0.0,0.0,0.0,Aug-2015,191.53,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,16559.0,,,,,,,,,,,,27200.0,,,
4144773,5286924,19200.0,19200.0,19200.0, 36 months,10.16,620.98,B,B1,Hawkeye LLC,10+ years,MORTGAGE,120000.0,Verified,May-2013,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=4144773,,credit_card,Consolidation,115xx,NY,13.85,0.0,Jul-1999,2.0,,,11.0,0.0,18271.0,51.4,32.0,f,0.0,0.0,4967.84,4967.84,3768.41,1186.95,0.0,12.48,0.0,Jan-2014,620.98,,Dec-2013,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,492221.0,,,,,,,,,,,,35551.0,,,
4528866,5791222,12500.0,12500.0,12500.0, 60 months,16.29,305.91,C,C4,Baker Hughes,10+ years,MORTGAGE,74000.0,Verified,May-2013,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=4528866,  Borrower added on 04/26/13 > Deb Consolidation<br>,debt_consolidation,Debt consolidation,770xx,TX,23.17,0.0,Nov-1998,1.0,,,10.0,0.0,37919.0,80.7,26.0,w,0.0,0.0,12669.69,12669.69,12500.0,169.69,0.0,0.0,0.0,Jun-2013,12669.69,,Apr-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,114720.0,,,,,,,,,,,,47000.0,,,
20810503,23083107,27575.0,27575.0,27575.0, 60 months,19.52,723.23,E,E2,senior sales manager,1 year,MORTGAGE,60000.0,Source Verified,Jul-2014,Default,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=20810503,,debt_consolidation,Debt consolidation,184xx,PA,15.98,0.0,Feb-1999,0.0,,,14.0,0.0,16216.0,56.3,26.0,f,23635.79,23635.79,9404.3,9404.3,3939.21,5465.09,0.0,0.0,0.0,Sep-2015,724.0,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,167341.0,,,,,,,,,,,,28800.0,,,
8846328,10638342,18500.0,18500.0,18450.0, 36 months,12.99,623.25,B,B4,Catering Manager,10+ years,MORTGAGE,90000.0,Source Verified,Nov-2013,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=8846328,,debt_consolidation,Debt consolidation,462xx,IN,22.16,1.0,Sep-1997,0.0,2.0,,16.0,0.0,20199.0,85.6,47.0,f,0.0,0.0,22018.7700355,21959.26,18500.0,3518.77,0.0,0.0,0.0,Dec-2015,7060.77,,Jan-2016,0.0,16.0,1.0,INDIVIDUAL,,,,0.0,0.0,167001.0,,,,,,,,,,,,23606.0,,,
10494889,12367012,10625.0,10625.0,10625.0, 36 months,14.98,368.22,C,C3,LOCATION MANAGER,10+ years,OWN,52000.0,Source Verified,Jan-2014,Default,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10494889,,credit_card,Credit card refinancing,378xx,TN,17.15,0.0,Dec-1967,1.0,26.0,,9.0,0.0,6559.0,83.0,21.0,w,5608.58,5608.58,6996.18,6996.18,5016.42,1979.76,0.0,0.0,0.0,Sep-2015,368.22,Feb-2016,Jan-2016,0.0,26.0,1.0,INDIVIDUAL,,,,0.0,0.0,28889.0,,,,,,,,,,,,7900.0,,,
25156395,27599314,15000.0,15000.0,15000.0, 36 months,17.57,539.06,D,D4,Maintenance / Manager,9 years,RENT,50000.0,Source Verified,Aug-2014,Default,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=25156395,,debt_consolidation,Debt consolidation,850xx,AZ,31.52,0.0,Oct-1983,1.0,40.0,38.0,17.0,3.0,15421.0,54.9,30.0,w,10842.52,10842.52,6468.72,6468.72,4157.48,2311.24,0.0,0.0,0.0,Aug-2015,539.06,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,156.0,47344.0,,,,,,,,,,,,28100.0,,,
32450174,35063488,8400.0,8400.0,8400.0, 36 months,14.99,291.15,C,C5,para professional,3 years,MORTGAGE,30000.0,Verified,Nov-2014,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=32450174,,debt_consolidation,Debt consolidation,112xx,NY,21.18,0.0,Apr-1988,2.0,,,8.0,0.0,6179.0,55.7,10.0,f,0.0,0.0,2322.2,2322.2,1556.55,765.65,0.0,0.0,0.0,Jul-2015,291.15,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,16359.0,,,,,,,,,,,,11100.0,,,
19165445,21368193,8775.0,8775.0,8775.0, 36 months,17.57,315.35,D,D4,Substitute Teacher,3 years,MORTGAGE,30000.0,Verified,Jun-2014,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=19165445,,debt_consolidation,Debt consolidation,366xx,AL,33.68,0.0,Feb-1999,0.0,,114.0,10.0,1.0,9786.0,98.9,18.0,f,0.0,0.0,2412.21,2412.21,764.05,497.35,0.0,1150.81,207.145800003,Oct-2014,315.35,,Apr-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,219773.0,,,,,,,,,,,,9900.0,,,
16231222,18333729,1000.0,1000.0,1000.0, 36 months,13.98,34.17,C,C3,Supervisor,3 years,MORTGAGE,75000.0,Not Verified,May-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=16231222,,other,Other,476xx,IN,19.63,0.0,Jun-1998,1.0,34.0,,7.0,0.0,13091.0,95.6,25.0,f,0.0,0.0,1117.5,1117.5,1000.0,117.5,0.0,0.0,0.0,Apr-2015,775.8,,Jan-2016,0.0,34.0,1.0,INDIVIDUAL,,,,0.0,0.0,127270.0,,,,,,,,,,,,13700.0,,,
39542459,42366319,10000.0,10000.0,10000.0, 36 months,11.99,332.1,B,B5,senior graphic designer,3 years,RENT,70000.0,Not Verified,Jan-2015,Default,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=39542459,,major_purchase,Major purchase,021xx,MA,6.19,1.0,Apr-2008,1.0,8.0,,10.0,0.0,5676.0,52.1,18.0,w,8325.18,8325.18,2318.04,2318.04,1674.82,643.22,0.0,0.0,0.0,Sep-2015,332.1,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,22557.0,,,,,,,,,,,,10900.0,,,
7305661,8947755,16000.0,16000.0,16000.0, 36 months,18.55,582.87,D,D2,Zales corp.,10+ years,OWN,45000.0,Not Verified,Sep-2013,Default,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=7305661,,home_improvement,Home improvment,780xx,TX,21.63,0.0,Jul-2003,0.0,,,14.0,0.0,16756.0,51.6,44.0,f,6816.94,6816.94,13405.66,13405.66,9183.06,4222.6,0.0,0.0,0.0,Aug-2015,582.87,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,38317.0,,,,,,,,,,,,32500.0,,,
24354895,26777825,12000.0,12000.0,12000.0, 60 months,24.08,345.78,F,F2,Quality Inspector,10+ years,RENT,80000.0,Verified,Aug-2014,Default,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=24354895,,debt_consolidation,Debt consolidation,703xx,LA,24.35,4.0,Sep-1998,0.0,11.0,106.0,17.0,1.0,5080.0,57.1,39.0,f,10591.47,10591.47,4149.36,4149.36,1408.53,2740.83,0.0,0.0,0.0,Aug-2015,345.78,Feb-2016,Jan-2016,0.0,31.0,1.0,INDIVIDUAL,,,,0.0,0.0,70589.0,,,,,,,,,,,,8900.0,,,
7957341,9679369,20000.0,20000.0,20000.0, 60 months,16.2,488.49,C,C4,key holder,7 years,RENT,51000.0,Verified,Oct-2013,Default,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=7957341,  Borrower added on 10/14/13 > To pay off credit cards<br>,debt_consolidation,credit,021xx,MA,21.98,0.0,May-1998,1.0,37.0,,12.0,0.0,11670.0,36.8,29.0,f,14446.44,14446.44,10746.7,10746.7,5553.56,5193.14,0.0,0.0,0.0,Sep-2015,488.49,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,32734.0,,,,,,,,,,,,31700.0,,,
20692710,22965095,15000.0,15000.0,15000.0, 36 months,12.49,501.74,B,B5,Planning Coordinator,7 years,MORTGAGE,110000.0,Not Verified,Jul-2014,Default,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=20692710,,debt_consolidation,Debt consolidation,730xx,OK,5.26,1.0,Sep-2000,1.0,11.0,,12.0,0.0,15048.0,75.2,39.0,w,10215.43,10215.43,6522.62,6522.62,4784.57,1738.05,0.0,0.0,0.0,Aug-2015,501.74,Feb-2016,Jan-2016,0.0,11.0,1.0,INDIVIDUAL,,,,0.0,0.0,137249.0,,,,,,,,,,,,20000.0,,,
31698226,34301438,19200.0,19200.0,19200.0, 60 months,18.24,490.07,D,D5,Customer Metering Service,8 years,RENT,48000.0,Verified,Oct-2014,Default,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=31698226,,debt_consolidation,Debt consolidation,117xx,NY,23.7,0.0,Nov-2001,1.0,,,16.0,0.0,18578.0,43.5,31.0,f,17076.47,17076.47,4881.24,4881.24,2123.53,2757.71,0.0,0.0,0.0,Sep-2015,490.07,Jan-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,21769.0,,,,,,,,,,,,42700.0,,,
12295698,10762303,10000.0,10000.0,10000.0, 36 months,12.99,336.9,B,B5,RN,5 years,MORTGAGE,110000.0,Not Verified,Feb-2014,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12295698,,credit_card,Credit card refinancing,933xx,CA,9.58,1.0,Dec-2003,1.0,7.0,,19.0,0.0,11383.0,52.9,26.0,w,0.0,0.0,5053.5,5053.5,3702.24,1351.26,0.0,0.0,0.0,May-2015,336.9,,Dec-2015,0.0,7.0,1.0,INDIVIDUAL,,,,0.0,0.0,307943.0,,,,,,,,,,,,21500.0,,,
14500950,16563215,10000.0,10000.0,10000.0, 36 months,13.65,340.08,C,C1,Sr. Customer Service Rep.,3 years,RENT,33000.0,Source Verified,Apr-2014,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=14500950,,debt_consolidation,Debt consolidation,080xx,NJ,15.38,0.0,Dec-2006,0.0,,,6.0,0.0,2149.0,35.2,15.0,w,0.0,0.0,1360.32,1360.32,920.88,439.44,0.0,0.0,0.0,Aug-2014,340.08,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,9673.0,,,,,,,,,,,,6100.0,,,
25277692,27730376,1000.0,1000.0,1000.0, 36 months,19.52,36.92,E,E2,Clerk officer,10+ years,RENT,56000.0,Not Verified,Aug-2014,Default,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=25277692,,other,Other,900xx,CA,26.77,0.0,Jun-2002,2.0,56.0,,14.0,0.0,14135.0,54.4,18.0,f,728.74,728.74,443.04,443.04,271.26,171.78,0.0,0.0,0.0,Aug-2015,36.92,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,385.0,47288.0,,,,,,,,,,,,26000.0,,,
58603135,62443880,19825.0,19825.0,19825.0, 36 months,11.53,654.04,B,B5,Manager,10+ years,OWN,120000.0,Not Verified,Aug-2015,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=58603135,,vacation,Vacation,809xx,CO,8.32,0.0,Apr-2005,1.0,,,11.0,0.0,2816.0,8.6,17.0,w,18893.44,18893.44,1282.68,1282.68,931.56,351.12,0.0,0.0,0.0,Nov-2015,654.04,Jan-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,230902.0,,,,,,,,,,,,32900.0,,,
14388387,16430773,5325.0,5325.0,5325.0, 36 months,7.62,165.94,A,A3,Front end developer,2 years,RENT,68000.0,Source Verified,Apr-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=14388387,,debt_consolidation,Debt consolidation,902xx,CA,18.95,0.0,Jan-2008,0.0,,,16.0,0.0,3310.0,33.1,20.0,w,0.0,0.0,5684.34,5684.34,5325.0,359.34,0.0,0.0,0.0,Apr-2015,3859.0,,Apr-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,50711.0,,,,,,,,,,,,10000.0,,,
14899180,16971613,8000.0,8000.0,8000.0, 36 months,10.99,261.88,B,B2,Armed Security Officer,4 years,RENT,36000.0,Source Verified,Apr-2014,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=14899180,,credit_card,Credit card refinancing,900xx,CA,30.27,0.0,Mar-2001,0.0,,82.0,6.0,1.0,2461.0,36.7,12.0,w,0.0,0.0,3419.44,3419.44,2589.43,815.01,15.0,0.0,0.0,Jun-2015,538.76,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,47102.0,,,,,,,,,,,,6700.0,,,
46487303,49625064,8000.0,8000.0,8000.0, 36 months,12.69,268.36,C,C2,production supervisor,10+ years,OWN,82000.0,Not Verified,Apr-2015,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=46487303,,other,Other,191xx,PA,12.62,0.0,Apr-2000,1.0,,,8.0,0.0,5186.0,40.0,17.0,w,0.0,0.0,8310.14,8310.14,8000.0,310.14,0.0,0.0,0.0,Aug-2015,7784.7,,Aug-2015,0.0,72.0,1.0,INDIVIDUAL,,,,0.0,0.0,33039.0,,,,,,,,,,,,12975.0,,,
8996894,10788908,5375.0,5375.0,5375.0, 36 months,21.7,204.45,E,E2,Custodian,7 years,RENT,27000.0,Not Verified,Nov-2013,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=8996894,,credit_card,Credit card refinancing,217xx,MD,8.22,0.0,Feb-1983,0.0,,,5.0,0.0,5369.0,57.1,8.0,f,2349.55,2349.55,4702.02,4702.02,3025.45,1676.57,0.0,0.0,0.0,Oct-2015,204.45,Feb-2016,Oct-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,5369.0,,,,,,,,,,,,9400.0,,,
3811127,4855132,18000.0,18000.0,18000.0, 60 months,15.31,431.16,C,C2,"Jo-Ann Fabric and Craft Stores, Inc.",10+ years,MORTGAGE,64500.0,Verified,May-2013,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=3811127,"  Borrower added on 04/24/13 > Credit Card refinance, debt consolidation.  Don't seem to get ahead by making over minimum payments on credit cards.  Something keeps coming up that puts me further behind.<br>",credit_card,Credit refinance and home improvement,442xx,OH,17.82,0.0,Aug-1982,0.0,,,11.0,0.0,15040.0,64.0,18.0,w,0.0,0.0,23725.73,23725.73,18000.0,5725.73,0.0,0.0,0.0,Nov-2015,11222.09,,Nov-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,185419.0,,,,,,,,,,,,23500.0,,,
29964689,32497860,20000.0,20000.0,20000.0, 36 months,10.99,654.68,B,B3,Teacher,9 years,OWN,55000.0,Source Verified,Oct-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=29964689,,debt_consolidation,Debt consolidation,785xx,TX,11.89,0.0,Nov-1995,1.0,58.0,,12.0,0.0,24056.0,72.2,44.0,w,0.0,0.0,20620.69,20620.69,20000.0,620.69,0.0,0.0,0.0,Mar-2015,7995.86,,Apr-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,165.0,50874.0,,,,,,,,,,,,33300.0,,,
23944321,26317117,7000.0,7000.0,7000.0, 36 months,10.99,229.14,B,B3,lead teller,10+ years,MORTGAGE,33000.0,Not Verified,Aug-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=23944321,,debt_consolidation,Debt consolidation,668xx,KS,24.87,0.0,Jun-1999,1.0,,,13.0,0.0,6469.0,12.1,18.0,f,0.0,0.0,7370.84,7370.84,7000.0,370.84,0.0,0.0,0.0,Mar-2015,6225.14,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,16403.0,,,,,,,,,,,,53500.0,,,
43739987,46756727,10650.0,10650.0,10600.0, 36 months,16.55,377.33,D,D2,,,OWN,55000.0,Verified,Mar-2015,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=43739987,,house,Home buying,081xx,NJ,11.52,0.0,Jul-2003,0.0,38.0,79.0,15.0,1.0,7709.0,31.0,24.0,f,0.0,0.0,10949.53,10898.12,10650.0,299.53,0.0,0.0,0.0,May-2015,10581.99,,May-2015,0.0,38.0,1.0,INDIVIDUAL,,,,0.0,0.0,26885.0,,,,,,,,,,,,24900.0,,,
879744,1094635,10000.0,10000.0,10000.0, 36 months,11.71,330.76,B,B3,Three of Us Corp,4 years,RENT,48000.0,Verified,Sep-2011,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=879744,,debt_consolidation,Debt Consolidation,113xx,NY,24.68,1.0,Dec-2000,0.0,4.0,,18.0,0.0,5357.0,36.7,43.0,f,0.0,0.0,990.06,990.06,704.8,285.26,0.0,0.0,0.0,Dec-2011,330.76,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
12576435,14588597,15000.0,15000.0,15000.0, 36 months,7.9,469.36,A,A4,Quality Assurance Tech,2 years,RENT,58000.0,Not Verified,Mar-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12576435,,credit_card,Credit card refinancing,601xx,IL,15.17,0.0,Oct-2005,0.0,,,13.0,0.0,14840.0,64.5,23.0,w,0.0,0.0,16546.71,16546.71,15000.0,1546.71,0.0,0.0,0.0,Dec-2015,7159.51,,Dec-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,948.0,40207.0,,,,,,,,,,,,23000.0,,,
826555,1035432,20000.0,20000.0,19958.8711142, 36 months,10.99,654.68,B,B3,DEBORAH COOPER NEWLAND DDS,10+ years,RENT,60000.0,Verified,Aug-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=826555,"  Borrower added on 07/23/11 > $708.00 rent, electric $80.00, medical ins $435.00, auto ins $120.00- credit card discover, 12100.00 (I pay 300.00 tp 500.00 whatever I can manage), discover personal loan $523.63 per mo. should be paid in full in December, HSBC credit card 1350.00 rate 23.99. Target Bank $709.00. I paln to pay-off all credit card accounts so I can manage my spending and be able to breathe easier with the current economy. I am afraid if I donot I could be in trouble.<br/>",debt_consolidation,Debt Consolidation Loan,770xx,TX,17.26,1.0,Jan-1983,1.0,23.0,,9.0,0.0,14656.0,23.8,15.0,f,0.0,0.0,23562.3273922,23511.72,20000.0,3562.33,0.0,0.0,0.0,Aug-2014,680.96,,Aug-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
2216788,2629131,12000.0,12000.0,12000.0, 36 months,12.12,399.26,B,B3,Pratt&Whitney,10+ years,MORTGAGE,75000.0,Not Verified,Dec-2012,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=2216788,,debt_consolidation,Consolidate,061xx,CT,9.22,0.0,Apr-1979,0.0,39.0,,10.0,0.0,18571.0,41.6,26.0,f,0.0,0.0,14373.3530914,14373.35,12000.0,2373.35,0.0,0.0,0.0,Dec-2015,399.25,,Jan-2015,0.0,44.0,1.0,INDIVIDUAL,,,,0.0,0.0,124443.0,,,,,,,,,,,,44600.0,,,
63507798,67850612,5000.0,5000.0,5000.0, 36 months,14.65,172.48,C,C5,Direct Care Professional,5 years,RENT,17000.0,Source Verified,Oct-2015,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=63507798,,debt_consolidation,Debt consolidation,112xx,NY,19.63,0.0,Feb-2012,0.0,,,2.0,0.0,4702.0,94.0,5.0,f,4888.56,4888.56,168.41,168.41,111.44,56.97,0.0,0.0,0.0,Dec-2015,172.48,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,5576.0,,,,,,,,,,,,5000.0,,,
45059194,48136910,22000.0,22000.0,22000.0, 36 months,7.89,688.29,A,A5,MTM,10+ years,RENT,104000.0,Verified,Apr-2015,Default,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=45059194,,credit_card,Credit card refinancing,557xx,MN,16.48,0.0,Apr-1993,0.0,81.0,,12.0,0.0,20749.0,78.6,27.0,w,19803.9,19803.9,2743.52,2743.52,2196.1,547.42,0.0,0.0,0.0,Aug-2015,688.29,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,175354.0,,,,,,,,,,,,26400.0,,,
1469303,1726364,10000.0,10000.0,10000.0, 36 months,13.11,337.47,B,B4,TDCJ,4 years,OWN,42000.0,Not Verified,Aug-2012,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1469303,"  Borrower added on 08/09/12 > I am going to consolidate my debt, so that I can afford to go back to school. At this moment with all my minimum payments I am spending more that the monthly payment for this loan.<br>",debt_consolidation,consol ,765xx,TX,20.37,0.0,Jan-2004,0.0,,,8.0,0.0,4896.0,56.9,18.0,f,0.0,0.0,5033.88,5033.88,2904.77,1138.51,0.0,990.6,9.906,Sep-2013,337.47,,Jan-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
10545542,12427640,28000.0,28000.0,27950.0, 36 months,12.85,941.41,B,B4,Sr. Transportation Engineer,10+ years,MORTGAGE,130000.0,Verified,Jan-2014,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10545542,,home_improvement,Home improvement,220xx,VA,10.36,0.0,Feb-2003,0.0,,,13.0,0.0,24832.0,51.6,30.0,f,0.0,0.0,5611.08,5601.06,1289.93,592.75,0.0,3728.4,37.2839999987,Mar-2014,941.41,,Aug-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,223064.0,,,,,,,,,,,,48100.0,,,
9704781,11556919,24000.0,24000.0,24000.0, 36 months,13.53,814.8,B,B5,Chiropractor,10+ years,RENT,120000.0,Verified,Dec-2013,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=9704781,,home_improvement,Home Improvement Loan,606xx,IL,21.0,4.0,Jun-1988,1.0,14.0,,10.0,0.0,19140.0,73.6,36.0,w,0.0,0.0,28545.38,28545.38,24000.0,4545.38,0.0,0.0,0.0,Nov-2015,10619.78,,Nov-2015,0.0,21.0,1.0,INDIVIDUAL,,,,0.0,0.0,183184.0,,,,,,,,,,,,26000.0,,,
41113397,43989314,5000.0,5000.0,5000.0, 36 months,7.89,156.43,A,A5,,,OWN,32798.0,Verified,Feb-2015,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=41113397,,debt_consolidation,Debt consolidation,857xx,AZ,15.92,0.0,Oct-1984,0.0,,,12.0,0.0,16438.0,19.9,25.0,f,3988.52,3988.52,1256.43,1256.43,1011.48,244.95,0.0,0.0,0.0,Nov-2015,156.43,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,21444.0,,,,,,,,,,,,99600.0,,,
28633619,31166793,4500.0,4500.0,4500.0, 36 months,12.49,150.52,B,B5,Document Services Specialist,10+ years,OWN,42036.0,Not Verified,Oct-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=28633619,,credit_card,Credit card refinancing,762xx,TX,6.77,0.0,Dec-2003,1.0,,58.0,9.0,2.0,5878.0,60.6,14.0,w,0.0,0.0,4975.71,4975.71,4500.0,475.71,0.0,0.0,0.0,Sep-2015,3470.51,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,5878.0,,,,,,,,,,,,9700.0,,,
25957282,28410281,20000.0,20000.0,20000.0, 60 months,18.24,510.49,D,D5,Senior SBA Underwriter,< 1 year,RENT,100000.0,Verified,Sep-2014,Default,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=25957282,,debt_consolidation,Debt consolidation,914xx,CA,16.82,0.0,Jun-1984,1.0,58.0,71.0,18.0,1.0,10717.0,43.2,45.0,w,17547.87,17547.87,5615.39,5615.39,2452.13,3163.26,0.0,0.0,0.0,Aug-2015,510.49,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,44106.0,,,,,,,,,,,,24800.0,,,
1485827,1744781,25000.0,25000.0,25000.0, 60 months,20.49,669.19,E,E1,Hackensack Radiology Group,8 years,MORTGAGE,200000.0,Verified,Sep-2012,Default,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1485827,"  Borrower added on 09/07/12 > This loan will pay off an existing lending club loan that was at a higher rate, while allowing me to pay a smaller credit card that was remaining afrer my initial loan.<br>",debt_consolidation,Loan refinance,070xx,NJ,14.89,1.0,Jun-1995,2.0,12.0,,14.0,0.0,21801.0,34.1,50.0,f,13532.37,13532.37,23453.07,23453.07,11467.63,11951.98,33.46,0.0,0.0,Aug-2015,669.19,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,649247.0,,,,,,,,,,,,63900.0,,,
5979168,7451619,21050.0,21050.0,21025.0, 36 months,14.33,722.82,C,C2,kellogg,6 years,MORTGAGE,86000.0,Source Verified,Jul-2013,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=5979168,,debt_consolidation,pay me now,308xx,GA,18.99,0.0,Jun-2005,2.0,,,10.0,0.0,32644.0,67.4,11.0,f,0.0,0.0,5782.56,5775.73,3922.49,1844.46,0.0,15.61,0.0,Mar-2014,722.82,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,59670.0,,,,,,,,,,,,48400.0,,,
10546445,12428499,8000.0,8000.0,8000.0, 36 months,17.57,287.5,D,D2,RN,10+ years,RENT,95000.0,Verified,Jan-2014,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10546445,,other,Other,021xx,MA,7.05,3.0,Jul-1982,3.0,10.0,61.0,10.0,1.0,5850.0,51.8,17.0,f,0.0,0.0,3449.74,3449.74,2217.19,1232.55,0.0,0.0,0.0,Jan-2015,287.5,,Jan-2016,0.0,16.0,1.0,INDIVIDUAL,,,,0.0,244.0,5850.0,,,,,,,,,,,,11300.0,,,
